,Agency,Gage,Timestamp,Discharge [cfs],Stage [ft],Discharge [m^3/s]
8624,USGS,5355200,5/12/2015,427.0,0.274466228,12.0912736
8625,USGS,5355200,5/13/2015,377.0,0.242327326,10.6754336
8626,USGS,5355200,5/14/2015,358.0,0.230114543,10.137414399999999
8627,USGS,5355200,5/15/2015,380.0,0.24425566,10.760384
8628,USGS,5355200,5/16/2015,336.0,0.215973425,9.5144448
8629,USGS,5355200,5/17/2015,309.0,0.198618418,8.7498912
8630,USGS,5355200,5/18/2015,300.0,0.192833416,8.49504
8631,USGS,5355200,5/19/2015,294.0,0.188976747,8.3251392
8632,USGS,5355200,5/20/2015,291.0,0.187048413,8.2401888
8633,USGS,5355200,5/21/2015,303.0,0.19476175,8.5799904
8634,USGS,5355200,5/22/2015,308.0,0.19797564,8.7215744
8635,USGS,5355200,5/23/2015,312.0,0.200546752,8.8348416
8636,USGS,5355200,5/24/2015,321.0,0.206331755,9.0896928
8637,USGS,5355200,5/25/2015,316.0,0.203117864,8.9481088
8638,USGS,5355200,5/26/2015,315.0,0.202475086,8.919792
8639,USGS,5355200,5/27/2015,413.0,0.265467335,11.6948384
8640,USGS,5355200,5/28/2015,742.0,0.476941315,21.0110656
8641,USGS,5355200,5/29/2015,806.0,0.51807911,22.8233408
8642,USGS,5355200,5/30/2015,894.0,0.574643578,25.3152192
8643,USGS,5355200,5/31/2015,1040.0,0.668489174,29.449472
8644,USGS,5355200,6/1/2015,1230.0,0.790617004,34.829664
8645,USGS,5355200,6/2/2015,1150.0,0.73919476,32.56432
8646,USGS,5355200,6/3/2015,991.0,0.636993049,28.0619488
8647,USGS,5355200,6/4/2015,927.0,0.595855254,26.2496736
8648,USGS,5355200,6/5/2015,776.0,0.498795768,21.9738368
8649,USGS,5355200,6/6/2015,725.0,0.466014088,20.52968
8650,USGS,5355200,6/7/2015,696.0,0.447373524,19.7084928
8651,USGS,5355200,6/8/2015,1310.0,0.842039248,37.095008
8652,USGS,5355200,6/9/2015,1370.0,0.880605931,38.794016
8653,USGS,5355200,6/10/2015,1280.0,0.822755906,36.245504
8654,USGS,5355200,6/11/2015,1090.0,0.700628077,30.865312
8655,USGS,5355200,6/12/2015,1150.0,0.73919476,32.56432
8656,USGS,5355200,6/13/2015,1520.0,0.977022639,43.041536
8657,USGS,5355200,6/14/2015,1440.0,0.925600395,40.776192
8658,USGS,5355200,6/15/2015,1300.0,0.835611468,36.81184
8659,USGS,5355200,6/16/2015,1090.0,0.700628077,30.865312
8660,USGS,5355200,6/17/2015,1070.0,0.687772516,30.298976
8661,USGS,5355200,6/18/2015,1080.0,0.694200296,30.582144
8662,USGS,5355200,6/19/2015,1390.0,0.893461492,39.360352
8663,USGS,5355200,6/20/2015,1460.0,0.938455956,41.342528
8664,USGS,5355200,6/21/2015,1220.0,0.784189223,34.546496
8665,USGS,5355200,6/22/2015,1230.0,0.790617004,34.829664
8666,USGS,5355200,6/23/2015,1760.0,1.131289371,49.837568
8667,USGS,5355200,6/24/2015,2120.0,1.36268947,60.031616
8668,USGS,5355200,6/25/2015,2140.0,1.375545031,60.597952
8669,USGS,5355200,6/26/2015,2100.0,1.349833909,59.46528
8670,USGS,5355200,6/27/2015,1820.0,1.169856055,51.536576
8671,USGS,5355200,6/28/2015,1850.0,1.189139396,52.38608
8672,USGS,5355200,6/29/2015,1860.0,1.195567177,52.669247999999996
8673,USGS,5355200,6/30/2015,1690.0,1.086294908,47.855392
8674,USGS,5355200,7/1/2015,1470.0,0.944883736,41.625696
8675,USGS,5355200,7/2/2015,1170.0,0.752050321,33.130656
8676,USGS,5355200,7/3/2015,942.0,0.605496925,26.6744256
8677,USGS,5355200,7/4/2015,864.0,0.555360237,24.465715199999998
8678,USGS,5355200,7/5/2015,858.0,0.551503569,24.2958144
8679,USGS,5355200,7/6/2015,1500.0,0.964167078,42.4752
8680,USGS,5355200,7/7/2015,2210.0,1.420539495,62.580128
8681,USGS,5355200,7/8/2015,2150.0,1.381972812,60.881119999999996
8682,USGS,5355200,7/9/2015,1840.0,1.182711616,52.102911999999996
8683,USGS,5355200,7/10/2015,1700.0,1.092722688,48.13856
8684,USGS,5355200,7/11/2015,1370.0,0.880605931,38.794016
8685,USGS,5355200,7/12/2015,1140.0,0.732766979,32.281152
8686,USGS,5355200,7/13/2015,1290.0,0.829183687,36.528672
8687,USGS,5355200,7/14/2015,1150.0,0.73919476,32.56432
8688,USGS,5355200,7/15/2015,1030.0,0.662061394,29.166304
8689,USGS,5355200,7/16/2015,899.0,0.577857469,25.4568032
8690,USGS,5355200,7/17/2015,935.0,0.600997479,26.476208
8691,USGS,5355200,7/18/2015,950.0,0.610639149,26.90096
8692,USGS,5355200,7/19/2015,1070.0,0.687772516,30.298976
8693,USGS,5355200,7/20/2015,867.0,0.557288571,24.5506656
8694,USGS,5355200,7/21/2015,807.0,0.518721888,22.8516576
8695,USGS,5355200,7/22/2015,772.0,0.496224656,21.860569599999998
8696,USGS,5355200,7/23/2015,684.0,0.439660188,19.3686912
8697,USGS,5355200,7/24/2015,618.0,0.397236836,17.4997824
8698,USGS,5355200,7/25/2015,944.0,0.606782481,26.7310592
8699,USGS,5355200,7/26/2015,1060.0,0.681344735,30.015808
8700,USGS,5355200,7/27/2015,1090.0,0.700628077,30.865312
8701,USGS,5355200,7/28/2015,1280.0,0.822755906,36.245504
8702,USGS,5355200,7/29/2015,1800.0,1.157000494,50.97024
8703,USGS,5355200,7/30/2015,1630.0,1.047728225,46.156384
8704,USGS,5355200,7/31/2015,1560.0,1.002733761,44.174208
8705,USGS,5355200,8/1/2015,1480.0,0.951311517,41.908864
8706,USGS,5355200,8/2/2015,1370.0,0.880605931,38.794016
8707,USGS,5355200,8/3/2015,1070.0,0.687772516,30.298976
8708,USGS,5355200,8/4/2015,1030.0,0.662061394,29.166304
8709,USGS,5355200,8/5/2015,948.0,0.609353593,26.8443264
8710,USGS,5355200,8/6/2015,823.0,0.529006337,23.3047264
8711,USGS,5355200,8/7/2015,801.0,0.51486522,22.6817568
8712,USGS,5355200,8/8/2015,851.0,0.547004122,24.097596799999998
8713,USGS,5355200,8/9/2015,934.0,0.600354701,26.4478912
8714,USGS,5355200,8/10/2015,880.0,0.565644686,24.918784
8715,USGS,5355200,8/11/2015,722.0,0.464085754,20.4447296
8716,USGS,5355200,8/12/2015,645.0,0.414591844,18.264336
8717,USGS,5355200,8/13/2015,606.0,0.389523499,17.1599808
8718,USGS,5355200,8/14/2015,622.0,0.399807948,17.6130496
8719,USGS,5355200,8/15/2015,578.0,0.371525714,16.3671104
8720,USGS,5355200,8/16/2015,503.0,0.32331736,14.2433504
8721,USGS,5355200,8/17/2015,545.0,0.350314038,15.432656
8722,USGS,5355200,8/18/2015,703.0,0.451872971,19.9067104
8723,USGS,5355200,8/19/2015,850.0,0.546361344,24.06928
8724,USGS,5355200,8/20/2015,875.0,0.562430795,24.7772
8725,USGS,5355200,8/21/2015,837.0,0.538005229,23.7011616
8726,USGS,5355200,8/22/2015,857.0,0.550860791,24.2674976
8727,USGS,5355200,8/23/2015,1050.0,0.674916955,29.73264
8728,USGS,5355200,8/24/2015,1050.0,0.674916955,29.73264
8729,USGS,5355200,8/25/2015,874.0,0.561788017,24.748883199999998
8730,USGS,5355200,8/26/2015,734.0,0.47179909,20.7845312
8731,USGS,5355200,8/27/2015,727.0,0.467299644,20.5863136
8732,USGS,5355200,8/28/2015,721.0,0.463442975,20.4164128
8733,USGS,5355200,8/29/2015,673.0,0.432589629,19.0572064
8734,USGS,5355200,8/30/2015,688.0,0.4422313,19.4819584
8735,USGS,5355200,8/31/2015,670.0,0.430661295,18.972255999999998
8736,USGS,5355200,9/1/2015,642.0,0.412663509,18.1793856
8737,USGS,5355200,9/2/2015,565.0,0.363169599,15.998992
8738,USGS,5355200,9/3/2015,567.0,0.364455155,16.0556256
8739,USGS,5355200,9/4/2015,584.0,0.375382382,16.5370112
8740,USGS,5355200,9/5/2015,606.0,0.389523499,17.1599808
8741,USGS,5355200,9/6/2015,631.0,0.405592951,17.8679008
8742,USGS,5355200,9/7/2015,651.0,0.418448512,18.4342368
8743,USGS,5355200,9/8/2015,856.0,0.550218012,24.2391808
8744,USGS,5355200,9/9/2015,1870.0,1.201994957,52.952416
8745,USGS,5355200,9/10/2015,2110.0,1.35626169,59.748447999999996
8746,USGS,5355200,9/11/2015,2160.0,1.388400592,61.164288
8747,USGS,5355200,9/12/2015,1850.0,1.189139396,52.38608
8748,USGS,5355200,9/13/2015,1700.0,1.092722688,48.13856
8749,USGS,5355200,9/14/2015,1480.0,0.951311517,41.908864
8750,USGS,5355200,9/15/2015,1610.0,1.034872664,45.590047999999996
8751,USGS,5355200,9/16/2015,1610.0,1.034872664,45.590047999999996
8752,USGS,5355200,9/17/2015,1430.0,0.919172614,40.493024
8753,USGS,5355200,9/18/2015,1620.0,1.041300444,45.873216
8754,USGS,5355200,9/19/2015,1650.0,1.060583786,46.72272
8755,USGS,5355200,9/20/2015,1580.0,1.015589322,44.740544
8756,USGS,5355200,9/21/2015,1540.0,0.9898782,43.607872
8757,USGS,5355200,9/22/2015,1420.0,0.912744834,40.209856
8758,USGS,5355200,9/23/2015,1310.0,0.842039248,37.095008
8759,USGS,5355200,9/24/2015,1250.0,0.803472565,35.396
8760,USGS,5355200,9/25/2015,1200.0,0.771333662,33.98016
8761,USGS,5355200,9/26/2015,1140.0,0.732766979,32.281152
8762,USGS,5355200,9/27/2015,1100.0,0.707055857,31.14848
8763,USGS,5355200,9/28/2015,1070.0,0.687772516,30.298976
8764,USGS,5355200,9/29/2015,1060.0,0.681344735,30.015808
8765,USGS,5355200,9/30/2015,1040.0,0.668489174,29.449472
8766,USGS,5355200,10/1/2015,1050.0,0.674916955,29.73264
8767,USGS,5355200,10/2/2015,1150.0,0.73919476,32.56432
8768,USGS,5355200,10/3/2015,1010.0,0.649205832,28.599968
8769,USGS,5355200,10/4/2015,1040.0,0.668489174,29.449472
8770,USGS,5355200,10/5/2015,860.0,0.552789125,24.352448
8771,USGS,5355200,10/6/2015,985.0,0.633136381,27.892048
8772,USGS,5355200,10/7/2015,1010.0,0.649205832,28.599968
8773,USGS,5355200,10/8/2015,930.0,0.597783588,26.334623999999998
8774,USGS,5355200,10/9/2015,881.0,0.566287464,24.9471008
8775,USGS,5355200,10/10/2015,957.0,0.615138596,27.0991776
8776,USGS,5355200,10/11/2015,821.0,0.527720781,23.2480928
8777,USGS,5355200,10/12/2015,763.0,0.490439654,21.6057184
8778,USGS,5355200,10/13/2015,744.0,0.478226871,21.0676992
8779,USGS,5355200,10/14/2015,719.0,0.462157419,20.3597792
8780,USGS,5355200,10/15/2015,670.0,0.430661295,18.972255999999998
8781,USGS,5355200,10/16/2015,498.0,0.32010347,14.101766399999999
8782,USGS,5355200,10/17/2015,455.0,0.292464014,12.884144
8783,USGS,5355200,10/18/2015,454.0,0.291821236,12.8558272
8784,USGS,5355200,10/19/2015,452.0,0.290535679,12.7991936
8785,USGS,5355200,10/20/2015,452.0,0.290535679,12.7991936
8786,USGS,5355200,10/21/2015,390.0,0.25068344,11.043552
8787,USGS,5355200,10/22/2015,408.0,0.262253445,11.5532544
8788,USGS,5355200,10/23/2015,446.0,0.286679011,12.6292928
8789,USGS,5355200,10/24/2015,473.0,0.304034019,13.3938464
8790,USGS,5355200,10/25/2015,473.0,0.304034019,13.3938464
8791,USGS,5355200,10/26/2015,439.0,0.282179565,12.4310752
8792,USGS,5355200,10/27/2015,431.0,0.27703734,12.2045408
8793,USGS,5355200,10/28/2015,446.0,0.286679011,12.6292928
8794,USGS,5355200,10/29/2015,506.0,0.325245694,14.3283008
8795,USGS,5355200,10/30/2015,538.0,0.345814592,15.2344384
8796,USGS,5355200,10/31/2015,530.0,0.340672368,15.007904
8797,USGS,5355200,11/1/2015,560.0,0.359955709,15.857408
8798,USGS,5355200,11/2/2015,577.0,0.370882936,16.3387936
8799,USGS,5355200,11/3/2015,559.0,0.359312931,15.8290912
8800,USGS,5355200,11/4/2015,551.0,0.354170707,15.6025568
8801,USGS,5355200,11/5/2015,601.0,0.386309609,17.0183968
8802,USGS,5355200,11/6/2015,592.0,0.380524607,16.7635456
8803,USGS,5355200,11/7/2015,564.0,0.362526821,15.9706752
8804,USGS,5355200,11/8/2015,599.0,0.385024053,16.9617632
8805,USGS,5355200,11/9/2015,569.0,0.365740712,16.1122592
8806,USGS,5355200,11/10/2015,525.0,0.337458477,14.86632
8807,USGS,5355200,11/11/2015,533.0,0.342600702,15.0928544
8808,USGS,5355200,11/12/2015,889.0,0.571429688,25.1736352
8809,USGS,5355200,11/13/2015,2080.0,1.336978348,58.898944
8810,USGS,5355200,11/14/2015,2190.0,1.407683934,62.013792
8811,USGS,5355200,11/15/2015,2020.0,1.298411665,57.199936
8812,USGS,5355200,11/16/2015,1820.0,1.169856055,51.536576
8813,USGS,5355200,11/17/2015,1830.0,1.176283835,51.819744
8814,USGS,5355200,11/18/2015,2340.0,1.504100642,66.261312
8815,USGS,5355200,11/19/2015,3090.0,1.986184181,87.498912
8816,USGS,5355200,11/20/2015,3180.0,2.044034205,90.04742399999999
8817,USGS,5355200,11/21/2015,2890.0,1.85762857,81.83555199999999
8818,USGS,5355200,11/22/2015,2560.0,1.645511813,72.491008
8819,USGS,5355200,11/23/2015,2280.0,1.465533958,64.562304
8820,USGS,5355200,11/24/2015,2060.0,1.324122787,58.332608
8821,USGS,5355200,11/25/2015,1930.0,1.24056164,54.651424
8822,USGS,5355200,11/26/2015,1850.0,1.189139396,52.38608
8823,USGS,5355200,11/27/2015,1780.0,1.144144932,50.403904
8824,USGS,5355200,11/28/2015,1710.0,1.099150469,48.421728
8825,USGS,5355200,11/29/2015,1650.0,1.060583786,46.72272
8826,USGS,5355200,11/30/2015,1600.0,1.028444883,45.30688
8827,USGS,5355200,12/1/2015,1390.0,0.893461492,39.360352
8828,USGS,5355200,12/2/2015,1180.0,0.758478101,33.413824
8829,USGS,5355200,12/3/2015,1380.0,0.887033712,39.077184
8830,USGS,5355200,12/4/2015,1360.0,0.874178151,38.510848
8831,USGS,5355200,12/5/2015,1230.0,0.790617004,34.829664
8832,USGS,5355200,12/6/2015,1150.0,0.73919476,32.56432
8833,USGS,5355200,12/7/2015,1140.0,0.732766979,32.281152
8834,USGS,5355200,12/8/2015,1250.0,0.803472565,35.396
8835,USGS,5355200,12/9/2015,1290.0,0.829183687,36.528672
8836,USGS,5355200,12/10/2015,1820.0,1.169856055,51.536576
8837,USGS,5355200,12/11/2015,1650.0,1.060583786,46.72272
8838,USGS,5355200,12/12/2015,1450.0,0.932028175,41.05936
8839,USGS,5355200,12/13/2015,1380.0,0.887033712,39.077184
8840,USGS,5355200,12/14/2015,1510.0,0.970594858,42.758368
8841,USGS,5355200,12/15/2015,2890.0,1.85762857,81.83555199999999
8842,USGS,5355200,12/16/2015,3450.0,2.217584279,97.69296
8843,USGS,5355200,12/17/2015,3480.0,2.236867621,98.542464
8844,USGS,5355200,12/18/2015,3270.0,2.10188423,92.595936
8845,USGS,5355200,12/19/2015,2750.0,1.767639643,77.8712
8846,USGS,5355200,12/20/2015,2510.0,1.61337291,71.075168
8847,USGS,5355200,12/21/2015,2300.0,1.478389519,65.12864
8848,USGS,5355200,12/22/2015,2100.0,1.349833909,59.46528
8849,USGS,5355200,12/23/2015,2020.0,1.298411665,57.199936
8850,USGS,5355200,12/24/2015,2020.0,1.298411665,57.199936
8851,USGS,5355200,12/25/2015,1930.0,1.24056164,54.651424
8852,USGS,5355200,12/26/2015,1830.0,1.176283835,51.819744
8853,USGS,5355200,12/27/2015,1740.0,1.11843381,49.271232
8854,USGS,5355200,12/28/2015,1530.0,0.983450419,43.324704
8855,USGS,5355200,12/29/2015,1410.0,0.906317053,39.926688
8856,USGS,5355200,12/30/2015,1510.0,0.970594858,42.758368
8857,USGS,5355200,12/31/2015,1450.0,0.932028175,41.05936
8858,USGS,5355200,1/1/2016,1320.0,0.848467029,37.378175999999996
8859,USGS,5355200,1/2/2016,1140.0,0.732766979,32.281152
8860,USGS,5355200,1/3/2016,1270.0,0.816328126,35.962336
8861,USGS,5355200,1/4/2016,1270.0,0.816328126,35.962336
8862,USGS,5355200,1/5/2016,1180.0,0.758478101,33.413824
8863,USGS,5355200,1/6/2016,1230.0,0.790617004,34.829664
8864,USGS,5355200,1/7/2016,1190.0,0.764905882,33.696992
8865,USGS,5355200,1/8/2016,1160.0,0.74562254,32.847488
8866,USGS,5355200,1/9/2016,1150.0,0.73919476,32.56432
8867,USGS,5355200,1/10/2016,825.0,0.530291893,23.36136
8868,USGS,5355200,1/11/2016,781.0,0.502009659,22.1154208
8869,USGS,5355200,1/12/2016,779.0,0.500724102,22.0587872
8870,USGS,5355200,1/13/2016,918.0,0.590070252,25.9948224
8871,USGS,5355200,1/14/2016,1060.0,0.681344735,30.015808
8872,USGS,5355200,1/15/2016,982.0,0.631208047,27.8070976
8873,USGS,5355200,1/16/2016,900.0,0.578500247,25.48512
8874,USGS,5355200,1/17/2016,831.0,0.534148561,23.5312608
8875,USGS,5355200,1/18/2016,804.0,0.516793554,22.7667072
8876,USGS,5355200,1/19/2016,802.0,0.515507998,22.7100736
8877,USGS,5355200,1/20/2016,820.0,0.527078003,23.219776
8878,USGS,5355200,1/21/2016,812.0,0.521935778,22.9932416
8879,USGS,5355200,1/22/2016,816.0,0.52450689,23.1065088
8880,USGS,5355200,1/23/2016,818.0,0.525792446,23.163142399999998
8881,USGS,5355200,1/24/2016,820.0,0.527078003,23.219776
8882,USGS,5355200,1/25/2016,790.0,0.507794661,22.370272
8883,USGS,5355200,1/26/2016,764.0,0.491082432,21.6340352
8884,USGS,5355200,1/27/2016,727.0,0.467299644,20.5863136
8885,USGS,5355200,1/28/2016,758.0,0.487225763,21.4641344
8886,USGS,5355200,1/29/2016,742.0,0.476941315,21.0110656
8887,USGS,5355200,1/30/2016,750.0,0.482083539,21.2376
8888,USGS,5355200,1/31/2016,741.0,0.476298536,20.9827488
8889,USGS,5355200,2/1/2016,695.0,0.446730746,19.680176
8890,USGS,5355200,2/2/2016,705.0,0.453158527,19.963344
8891,USGS,5355200,2/3/2016,699.0,0.449301858,19.7934432
8892,USGS,5355200,2/4/2016,642.0,0.412663509,18.1793856
8893,USGS,5355200,2/5/2016,630.0,0.404950173,17.839584
8894,USGS,5355200,2/6/2016,647.0,0.4158774,18.3209696
8895,USGS,5355200,2/7/2016,675.0,0.433875185,19.11384
8896,USGS,5355200,2/8/2016,660.0,0.424233514,18.689087999999998
8897,USGS,5355200,2/9/2016,629.0,0.404307395,17.8112672
8898,USGS,5355200,2/10/2016,607.0,0.390166278,17.1882976
8899,USGS,5355200,2/11/2016,605.0,0.388880721,17.131664
8900,USGS,5355200,2/12/2016,566.0,0.363812377,16.0273088
8901,USGS,5355200,2/13/2016,542.0,0.348385704,15.3477056
8902,USGS,5355200,2/14/2016,519.0,0.333601809,14.6964192
8903,USGS,5355200,2/15/2016,549.0,0.352885151,15.545923199999999
8904,USGS,5355200,2/16/2016,577.0,0.370882936,16.3387936
8905,USGS,5355200,2/17/2016,585.0,0.37602516,16.565328
8906,USGS,5355200,2/18/2016,559.0,0.359312931,15.8290912
8907,USGS,5355200,2/19/2016,585.0,0.37602516,16.565328
8908,USGS,5355200,2/20/2016,714.0,0.458943529,20.2181952
8909,USGS,5355200,2/21/2016,770.0,0.4949391,21.803936
8910,USGS,5355200,2/22/2016,795.0,0.511008551,22.511855999999998
8911,USGS,5355200,2/23/2016,1150.0,0.73919476,32.56432
8912,USGS,5355200,2/24/2016,1690.0,1.086294908,47.855392
8913,USGS,5355200,2/25/2016,1460.0,0.938455956,41.342528
8914,USGS,5355200,2/26/2016,1360.0,0.874178151,38.510848
8915,USGS,5355200,2/27/2016,1380.0,0.887033712,39.077184
8916,USGS,5355200,2/28/2016,1500.0,0.964167078,42.4752
8917,USGS,5355200,2/29/2016,1560.0,1.002733761,44.174208
8918,USGS,5355200,3/1/2016,1660.0,1.067011566,47.005888
8919,USGS,5355200,3/2/2016,1380.0,0.887033712,39.077184
8920,USGS,5355200,3/3/2016,1360.0,0.874178151,38.510848
8921,USGS,5355200,3/4/2016,1230.0,0.790617004,34.829664
8922,USGS,5355200,3/5/2016,1260.0,0.809900345,35.679168
8923,USGS,5355200,3/6/2016,1100.0,0.707055857,31.14848
8924,USGS,5355200,3/7/2016,1100.0,0.707055857,31.14848
8925,USGS,5355200,3/8/2016,1410.0,0.906317053,39.926688
8926,USGS,5355200,3/9/2016,1430.0,0.919172614,40.493024
8927,USGS,5355200,3/10/2016,1440.0,0.925600395,40.776192
8928,USGS,5355200,3/11/2016,1480.0,0.951311517,41.908864
8929,USGS,5355200,3/12/2016,1650.0,1.060583786,46.72272
8930,USGS,5355200,3/13/2016,1340.0,0.86132259,37.944511999999996
8931,USGS,5355200,3/14/2016,1300.0,0.835611468,36.81184
8932,USGS,5355200,3/15/2016,1430.0,0.919172614,40.493024
8933,USGS,5355200,3/16/2016,1380.0,0.887033712,39.077184
8934,USGS,5355200,3/17/2016,1470.0,0.944883736,41.625696
8935,USGS,5355200,3/18/2016,1570.0,1.009161542,44.457376
8936,USGS,5355200,3/19/2016,1740.0,1.11843381,49.271232
8937,USGS,5355200,3/20/2016,1460.0,0.938455956,41.342528
8938,USGS,5355200,3/21/2016,1280.0,0.822755906,36.245504
8939,USGS,5355200,3/22/2016,1380.0,0.887033712,39.077184
8940,USGS,5355200,3/23/2016,1300.0,0.835611468,36.81184
8941,USGS,5355200,3/24/2016,1310.0,0.842039248,37.095008
8942,USGS,5355200,3/25/2016,1060.0,0.681344735,30.015808
8943,USGS,5355200,3/26/2016,1150.0,0.73919476,32.56432
8944,USGS,5355200,3/27/2016,1390.0,0.893461492,39.360352
8945,USGS,5355200,3/28/2016,1620.0,1.041300444,45.873216
8946,USGS,5355200,3/29/2016,1750.0,1.124861591,49.5544
8947,USGS,5355200,3/30/2016,1950.0,1.253417201,55.21776
8948,USGS,5355200,3/31/2016,2070.0,1.330550568,58.615776
8949,USGS,5355200,4/1/2016,2170.0,1.394828373,61.447456
8950,USGS,5355200,4/2/2016,2260.0,1.452678397,63.995968
8951,USGS,5355200,4/3/2016,2240.0,1.439822836,63.429632
8952,USGS,5355200,4/4/2016,2050.0,1.317695007,58.04944
8953,USGS,5355200,4/5/2016,1920.0,1.23413386,54.368256
8954,USGS,5355200,4/6/2016,1790.0,1.150572713,50.687072
8955,USGS,5355200,4/7/2016,1540.0,0.9898782,43.607872
8956,USGS,5355200,4/8/2016,1480.0,0.951311517,41.908864
8957,USGS,5355200,4/9/2016,1380.0,0.887033712,39.077184
8958,USGS,5355200,4/10/2016,1270.0,0.816328126,35.962336
8959,USGS,5355200,4/11/2016,1210.0,0.777761443,34.263328
8960,USGS,5355200,4/12/2016,1140.0,0.732766979,32.281152
8961,USGS,5355200,4/13/2016,793.0,0.509722995,22.4552224
8962,USGS,5355200,4/14/2016,778.0,0.500081324,22.0304704
8963,USGS,5355200,4/15/2016,774.0,0.497510212,21.9172032
8964,USGS,5355200,4/16/2016,774.0,0.497510212,21.9172032
8965,USGS,5355200,4/17/2016,804.0,0.516793554,22.7667072
8966,USGS,5355200,4/18/2016,897.0,0.576571913,25.400169599999998
8967,USGS,5355200,4/19/2016,903.0,0.580428581,25.5700704
8968,USGS,5355200,4/20/2016,869.0,0.558574127,24.6072992
8969,USGS,5355200,4/21/2016,881.0,0.566287464,24.9471008
8970,USGS,5355200,4/22/2016,888.0,0.57078691,25.1453184
8971,USGS,5355200,4/23/2016,880.0,0.565644686,24.918784
8972,USGS,5355200,4/24/2016,845.0,0.543147454,23.927696
8973,USGS,5355200,4/25/2016,813.0,0.522578556,23.0215584
8974,USGS,5355200,4/26/2016,870.0,0.559216905,24.635616
8975,USGS,5355200,4/27/2016,810.0,0.520650222,22.936608
8976,USGS,5355200,4/28/2016,867.0,0.557288571,24.5506656
8977,USGS,5355200,4/29/2016,907.0,0.582999693,25.683337599999998
8978,USGS,5355200,4/30/2016,908.0,0.583642471,25.7116544
8979,USGS,5355200,5/1/2016,872.0,0.560502461,24.6922496
8980,USGS,5355200,5/2/2016,930.0,0.597783588,26.334623999999998
8981,USGS,5355200,5/3/2016,1050.0,0.674916955,29.73264
8982,USGS,5355200,5/4/2016,1060.0,0.681344735,30.015808
8983,USGS,5355200,5/5/2016,991.0,0.636993049,28.0619488
8984,USGS,5355200,5/6/2016,883.0,0.56757302,25.0037344
8985,USGS,5355200,5/7/2016,835.0,0.536719673,23.644528
8986,USGS,5355200,5/8/2016,796.0,0.511651329,22.5401728
8987,USGS,5355200,5/9/2016,778.0,0.500081324,22.0304704
8988,USGS,5355200,5/10/2016,826.0,0.530934671,23.3896768
8989,USGS,5355200,5/11/2016,968.0,0.622209154,27.4106624
8990,USGS,5355200,5/12/2016,1060.0,0.681344735,30.015808
8991,USGS,5355200,5/13/2016,1050.0,0.674916955,29.73264
8992,USGS,5355200,5/14/2016,960.0,0.61706693,27.184128
8993,USGS,5355200,5/15/2016,774.0,0.497510212,21.9172032
8994,USGS,5355200,5/16/2016,764.0,0.491082432,21.6340352
8995,USGS,5355200,5/17/2016,735.0,0.472441868,20.812848
8996,USGS,5355200,5/18/2016,723.0,0.464728532,20.4730464
8997,USGS,5355200,5/19/2016,630.0,0.404950173,17.839584
8998,USGS,5355200,5/20/2016,563.0,0.361884043,15.9423584
8999,USGS,5355200,5/21/2016,540.0,0.347100148,15.291072
9000,USGS,5355200,5/22/2016,512.0,0.329102363,14.4982016
9001,USGS,5355200,5/23/2016,488.0,0.313675689,13.818598399999999
9002,USGS,5355200,5/24/2016,515.0,0.331030697,14.583152
9003,USGS,5355200,5/25/2016,566.0,0.363812377,16.0273088
